Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-04-09,Kolkata,Karnataka,26.613773169480716,12.344923861989912,29.784923855308207,41.674616064034446,3.3383948696394388,10.32396022919137,257.0071420492646,Good,1002.1437851445656,69.81773149554137
2024-04-10,Mumbai,Karnataka,32.34663774694047,26.00287595933595,23.705275333793555,73.92918529586032,2.8790758604661635,0.7007880685204526,174.719299441997,Good,1010.7556656871214,37.09173213429371
2024-04-11,Delhi,Karnataka,34.27148136120968,12.955547399882272,25.543549115816173,57.26827374718714,2.419991585921107,16.764617199486345,179.6907858908111,Good,1010.6412598783714,70.77121757783746
2024-04-12,Bengaluru,Maharashtra,30.97483759249876,10.335683043874923,31.676696188275844,58.62876384651101,0.7736164762651426,10.441758790794971,65.34198485481228,Poor,1002.2797587318348,0.0057224187652082925
2024-04-13,Chennai,West Bengal,26.590854330662612,26.741611659718195,30.977688501468045,65.45664798930409,4.081610298829484,18.341130799991813,294.6823539515367,Poor,990.6206211147693,56.80000932751407
2024-04-14,Kolkata,Maharashtra,37.751670053813655,15.713654837708418,26.399767667680813,33.17095371252915,1.340781662029,17.448224994724654,80.95585684739922,Moderate,1008.5056813500076,79.2383801930141
2024-04-15,Mumbai,Maharashtra,31.559117034206118,26.80162994884385,25.128636783610766,36.164646184991284,1.338822412385607,13.859934683353103,209.28486833247746,Satisfactory,994.738975548534,42.03666890137183
2024-04-16,Delhi,Maharashtra,34.559897994755616,12.238449963192322,29.994635182739962,37.12061068373361,5.035281705067847,2.143450092996335,63.59928092713178,Moderate,1004.8011819703933,61.65357463034537
2024-04-17,Bengaluru,Karnataka,28.480756117332948,10.37096718518968,18.307422942213016,50.66715109029483,3.383659020338858,3.100995827295674,209.91370264803493,Moderate,1011.5096113608029,10.427911122211352
2024-04-18,Chennai,Karnataka,26.283000994562865,13.465670272128671,23.449973052593283,82.23236613472201,0.23985305431864903,7.431181557181783,239.64638628842914,Moderate,992.3158903454761,56.43666183496404
2024-04-19,Kolkata,Tamil Nadu,37.926189690076555,21.75629718741953,33.96262230971885,40.745334832767696,22.210957606106607,16.80743568301288,249.95800435906398,Good,1015.669328162023,49.898527187004824
2024-04-20,Mumbai,Tamil Nadu,37.24490264910687,12.970495232174192,33.849027873571075,76.3696658073834,12.598889595402511,6.849513271652041,267.1624779219462,Satisfactory,1006.594129269336,30.799827447444216
2024-04-21,Delhi,West Bengal,25.062157184863004,24.300514765261013,22.58469574696199,82.16762480821919,1.9492624861586174,11.65972807494275,57.84900064646887,Satisfactory,1000.9852911012977,19.386162694267927
2024-04-22,Bengaluru,Karnataka,37.4220584567021,11.222141080563734,29.906914083384308,77.59430886103891,0.5422422956476873,11.682850329647332,106.09033830561117,Poor,1009.8129743815722,87.65717071294128
2024-04-23,Chennai,West Bengal,39.182968173749956,17.483017577873518,32.24946545489143,51.48317028923651,7.943769353435738,8.787832380536113,219.66349810536866,Good,1005.5834103554665,17.874583842012438
2024-04-24,Kolkata,Delhi,26.059054493241735,12.88181221925588,20.302666033128887,77.4972745389556,1.408872982866376,11.781576965957804,286.1756356107396,Satisfactory,1014.9318424614996,90.85826261215082
2024-04-25,Mumbai,Delhi,37.503192834615575,14.72175783781471,24.964380058523872,30.660647630001108,9.203401880376491,3.1213071280739246,90.57871083935011,Poor,1019.0857862005457,11.624401985910104
2024-04-26,Delhi,Delhi,25.27223682033322,14.56061112206022,23.4643456388073,83.07910256997665,0.5820614602468076,2.754704041636322,74.08613947572793,Satisfactory,1011.1182391799393,5.188641332805788
2024-04-27,Bengaluru,Tamil Nadu,28.972282745584003,26.879514742393425,30.15583614292961,71.14654081081012,1.5783906782017285,5.448798740820921,288.92617448772,Moderate,994.1360463972925,88.23235423254823
2024-04-28,Chennai,Tamil Nadu,32.152383349085646,17.97357081779452,28.54366754933514,52.07427007310525,1.7372272421964032,2.7728085648154166,206.26409694847027,Good,1004.8882538802006,59.81744957597122
2024-04-29,Kolkata,Delhi,37.81642646668788,15.32631014502132,21.613452309105032,49.296117380202645,9.710675088349632,2.9297969929043477,202.45847542423573,Satisfactory,1010.0945280362159,81.80296331675262
2024-04-30,Mumbai,Maharashtra,29.039538229783382,21.752855813363823,22.99371943157295,39.588238281698565,0.14854914950387504,12.081264050145556,89.32156292846076,Good,992.962531989008,76.18805244955935
2024-05-01,Delhi,Delhi,26.172589695867337,11.144196485513138,25.249676866638065,47.17417206007218,0.38214701327458067,18.96975412340617,58.94014020979952,Poor,1018.0888014670938,96.59260973587047
2024-05-02,Bengaluru,Maharashtra,27.863083477452324,27.847599577404512,18.93562859672438,72.70722215307006,4.691124216185912,2.482284285722587,212.3628866732435,Poor,1007.9407597521691,39.15580701244929
2024-05-03,Chennai,Karnataka,38.004110382598185,26.376244985784638,34.049929151192,52.81092482350088,1.221455113888464,12.959145459525228,234.98986426391977,Good,1008.4247857129575,29.615713361648265
2024-05-04,Kolkata,Delhi,35.45027551126485,27.730137861255052,19.89904535943012,86.74839550270916,0.045061532881431755,10.2515153954812,140.11666339217038,Moderate,1002.3917511505412,28.769312510692245
2024-05-05,Mumbai,Karnataka,39.81031374136146,10.692384848890384,32.76548916823995,88.4703888488797,8.809458791319987,10.564683831211866,234.21027530796508,Moderate,1019.1779684364802,45.75957137134634
2024-05-06,Delhi,Maharashtra,29.40060049658201,13.560859977974797,30.610909793338998,42.055955931518206,0.3845630543668582,12.41620300468853,65.81695033618612,Satisfactory,998.8833497069195,52.445515235823024
2024-05-07,Bengaluru,Karnataka,35.14152842892404,20.119503194631456,19.827419138947214,75.3680074437504,0.0036445181527198093,6.686083541767555,203.1037903218467,Moderate,1002.9655169147788,48.012833574679824
2024-05-08,Chennai,Delhi,28.999601191820336,18.991942531074542,31.742354434367627,78.5239291015596,12.595424233208757,8.866993216994466,298.3119933689751,Satisfactory,1016.5909405614905,30.856482716437682
2024-05-09,Kolkata,Maharashtra,35.591917328980294,15.679081485555347,18.139123011416366,57.78821424589472,3.249866900507154,9.762292892253575,75.22298142019203,Moderate,1013.2955191721846,94.26318511923148
2024-05-10,Mumbai,Tamil Nadu,33.23175906865716,10.289387468822174,23.69543326270588,44.030658529599904,0.9893660939308424,5.994734470468384,217.13155593505303,Good,1000.3723256549001,43.205500979153946
2024-05-11,Delhi,Tamil Nadu,27.90996519922929,12.607057249604214,33.609330876113106,79.70480617429895,3.3978575898520615,9.133937784613686,141.01673613886845,Good,1017.5385982003215,47.719960057332514
2024-05-12,Bengaluru,Delhi,32.87826515761417,21.902223586878034,21.491852059778846,49.39448104765159,5.693185906540455,16.098450475829207,129.58357094899313,Moderate,994.6590321817126,84.92464945764037
2024-05-13,Chennai,Karnataka,26.16787177541318,18.187486545172526,32.61275966625417,31.735095484014902,22.359583286338975,5.099837204126938,185.7768562332252,Poor,993.8988407480273,39.95842916270254
2024-05-14,Kolkata,West Bengal,31.333332165928354,16.080102848472762,26.38954446583202,33.338747401897756,1.0140831451238637,17.55997688664158,173.99782087736048,Good,998.3348728475477,60.259413649576224
2024-05-15,Mumbai,Delhi,26.59734121525138,24.699242661118106,20.290490735708055,36.68018681087425,0.768985482102773,9.150807230762902,175.874258381306,Satisfactory,1011.9726877426928,20.827842307781218
2024-05-16,Delhi,Delhi,33.34307759479579,15.561675159233472,25.137313495301704,85.92588517261542,10.677198008687776,18.36107013261636,62.75328837623569,Poor,1015.558765331025,63.22278967139914
2024-05-17,Bengaluru,Delhi,29.069918576089968,25.427291823676725,33.96694596328819,88.9912501430659,12.597228486365859,9.225549693835486,294.3183674316598,Poor,1017.9219901926257,0.7866841511379286
2024-05-18,Chennai,Maharashtra,39.80292057411651,29.029163204886746,21.238905341058924,63.09788516449987,1.8306808830213763,7.883704274558254,182.0202192905991,Satisfactory,1013.7230808657621,27.569704130092266
2024-05-19,Kolkata,Delhi,26.694955955197923,11.814965122487674,25.63429153774385,32.78748368403361,1.244490495460729,16.765413741415056,290.22460830223315,Satisfactory,1014.2676431021903,28.462038676875967
2024-05-20,Mumbai,Maharashtra,35.928524253521275,12.908134914654465,18.558518298768437,47.780677857488854,0.07318138290317946,19.34869338370939,56.8995695080355,Good,1003.3344771119035,53.42521696174454
2024-05-21,Delhi,Karnataka,34.603102112486376,13.007541190650652,32.589937926532556,55.38146165152516,1.7903437530601565,7.2442993403181895,189.6328459230357,Good,996.034589674897,17.47664563340695
