Temperature_Max (°C),Temperature_Min (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,Pressure (hPa),Cloud_Cover (%),Month,Quarter,IsMonsooon,IsSummer,IsWinter,Temp_Lag1,Temp_Lag2,Humidity_Lag1,Rainfall_Lag1,Temp_Roll7,Humidity_Roll7,Temp_Range,Heat_Index,AQI_Category_Encoded,Target_Temp_Next,City,Date
28.781035584247885,19.42777941459017,39.04221078601283,1.6006947119913537,10.92270797171938,183.66403334804724,1012.5158247662351,85.52391940975454,1,1,0,0,1,34.56502959170236,34.49328398335419,65.16584753383833,0.3132435676396177,26.550907393550677,60.083799604667966,9.353256169657715,10.206645936298667,1,26.09326152338303,Mumbai,2024-01-11
33.525980541442536,25.990200252204406,50.0139425424981,6.170339241095464,10.45051854238803,216.14784834274286,997.4363363055141,57.30236545238407,1,1,0,0,1,19.87620482780246,31.163805874985353,60.95666171002716,3.0322127767546037,26.550907393550677,60.083799604667966,7.535780289238129,16.959676341984313,3,24.184960388164477,Delhi,2024-01-12
35.4592600341885,29.3169656959703,41.51131918399871,7.500838318694138,18.190125584064717,193.08500092333253,1013.0153285158942,57.07959073471861,1,1,0,0,1,20.56350343218783,34.036569079276106,32.09510063935231,4.667143891752151,26.550907393550677,60.083799604667966,6.142294338218203,9.46204623531653,1,25.838915675678404,Bengaluru,2024-01-13
25.95487850328557,10.442878977151896,65.35567611396388,2.932378257487766,0.5814126352661875,163.45912407057614,1005.6231704536676,60.00778467750841,1,1,0,0,1,28.58148365592455,23.322063200637817,80.44993006080355,2.7150419334018134,26.550907393550677,60.083799604667966,15.511999526133675,14.37013712705776,3,22.972039115898287,Chennai,2024-01-14
33.45399934428109,26.382023191493925,82.99446657094833,18.72351617469423,15.295395900316624,238.87376477418803,1008.0242410109443,11.216828811861813,1,1,0,0,1,22.42899568573594,28.764701821476045,81.79203434813006,4.091245618690026,26.550907393550677,60.083799604667966,7.071976152787162,16.29056404079967,1,33.24702215794893,Kolkata,2024-01-15
38.52036406966931,25.146386936060562,77.2102984591376,0.0368629680953062,11.98157242540404,219.94638668775718,994.2204326386482,80.89966646923786,1,1,0,0,1,26.142592160675683,34.56502959170236,39.04221078601283,1.6006947119913537,26.550907393550677,60.083799604667966,13.37397713360875,20.146685099927353,1,20.71084106255163,Mumbai,2024-01-16
25.497611855481345,22.32943671261767,45.12815012393415,0.22228254059032576,9.046030733948793,183.21155718500992,1006.1210972945552,50.111138614134155,1,1,0,0,1,33.909896880401405,19.87620482780246,50.0139425424981,6.170339241095464,26.550907393550677,60.083799604667966,3.1681751428636744,10.91422523138487,0,24.762889066283094,Delhi,2024-01-17
36.412508798292286,25.613456073964542,88.78576605514968,7.904905262357937,15.26973183652511,182.90183311636537,1007.140536551643,37.70278301269251,1,1,0,0,1,22.79389434331407,20.56350343218783,41.51131918399871,7.500838318694138,26.550907393550677,60.083799604667966,10.799052724327744,22.941279222995227,0,24.2730853445096,Bengaluru,2024-01-18
25.295597915653516,21.83791564930685,75.65766323932297,0.08483960612770097,15.543248486162396,138.70843343285244,1019.1694636704113,91.85290707681466,1,1,0,0,1,21.987588502641838,28.58148365592455,65.35567611396388,2.932378257487766,26.550907393550677,60.083799604667966,3.4576822663466658,17.38010799351187,0,29.565240590604283,Chennai,2024-01-19
32.480232289880334,24.28261487713909,42.44526568773131,2.1269267908553906,7.183378074525562,284.56741384940943,1009.03275332657,12.911812197091699,1,1,0,0,1,19.628494180239812,22.42899568573594,82.99446657094833,18.72351617469423,26.550907393550677,60.083799604667966,8.197617412741245,14.111786888200324,0,32.826001832872834,Kolkata,2024-01-20
34.40420923961612,21.54251642456385,37.20347819261426,1.9920561452398753,0.3409075670721706,149.7201872592751,1017.6897025584543,32.52787362311209,1,1,0,0,1,26.09326152338303,26.142592160675683,77.2102984591376,0.0368629680953062,26.550907393550677,60.083799604667966,12.861692815052272,7.705153238213396,0,18.46557304928748,Mumbai,2024-01-21
34.660419556513226,12.849492709802075,53.31321132066368,16.63391077696506,18.582716388354417,59.143462067428025,998.3160637059991,10.850609670722832,1,1,0,0,1,24.184960388164477,33.909896880401405,45.12815012393415,0.22228254059032576,26.550907393550677,60.083799604667966,21.81092684671115,13.201891377009028,0,25.507011344492494,Delhi,2024-01-22
37.83774818758005,17.562825862127855,34.915922385575925,3.707604079895328,10.589702154400698,128.4404237294149,1018.2895576924954,15.891231595456823,1,1,0,0,1,25.838915675678404,22.79389434331407,88.78576605514968,7.904905262357937,26.550907393550677,60.083799604667966,20.27492232545219,8.475171639473576,3,22.459123125740735,Bengaluru,2024-01-23
29.06499735638411,19.688136809583057,45.948981769749395,7.289928518918321,8.94298443684482,102.00835454810505,1004.1476260037117,82.92737481495493,1,1,0,0,1,22.972039115898287,21.987588502641838,75.65766323932297,0.08483960612770097,26.550907393550677,60.083799604667966,9.376860546801055,13.58492700915931,0,19.22537937687031,Chennai,2024-01-24
35.59511887959596,29.80240887742098,48.09738264383367,5.635908788722919,14.199159662186386,59.59474536960644,1019.2911163116618,61.10261115300335,1,1,0,0,1,33.24702215794893,19.628494180239812,42.44526568773131,2.1269267908553906,26.550907393550677,60.083799604667966,5.792710002174978,15.7884477082287,0,20.16876256848754,Kolkata,2024-01-25
29.9245643534506,10.202543065168921,31.81798921257326,2.7122284069765312,6.7825498442721655,158.65792452499443,1007.9765048306257,41.749483169829794,1,1,0,0,1,20.71084106255163,26.09326152338303,37.20347819261426,1.9920561452398753,26.550907393550677,60.083799604667966,19.722021288281677,5.875374040862126,0,31.706397818580072,Mumbai,2024-01-26
37.146584829515206,13.513439881301458,64.40309784324084,2.282868827775517,7.357441296236866,202.7504139253529,1019.4742044832324,97.1412969715636,1,1,0,0,1,24.762889066283094,24.184960388164477,53.31321132066368,16.63391077696506,26.550907393550677,60.083799604667966,23.633144948213747,16.42730547308004,3,32.42781258998609,Delhi,2024-01-27
35.14066706933065,20.0581302224782,87.74794136631863,7.075236516438269,14.537412438006811,92.65700262824737,991.246557634971,32.84300401991768,1,1,0,0,1,24.2730853445096,25.838915675678404,34.915922385575925,3.707604079895328,26.550907393550677,60.083799604667966,15.082536846852445,19.70741819176429,1,22.484744102617668,Bengaluru,2024-01-28
35.28145647494121,17.468224724170934,56.70321019899666,15.397948197136273,10.40319278798651,154.13925536536016,1002.8290217728648,16.165605398619075,1,1,0,0,1,29.565240590604283,22.972039115898287,45.948981769749395,7.289928518918321,26.550907393550677,60.083799604667966,17.813231750770274,10.901407279621326,1,21.054491910296342,Chennai,2024-01-29
27.804935232821084,18.70020874519944,40.10326129097135,1.1431390519409743,11.550186509949377,66.66845138101696,996.4575372824071,59.368615401157435,1,1,0,0,1,32.826001832872834,33.24702215794893,48.09738264383367,5.635908788722919,26.550907393550677,60.083799604667966,9.104726487621644,8.088331551996184,3,19.282432815233243,Kolkata,2024-01-30
36.303215701564305,27.157792445873703,85.82584506525276,0.21457252850731517,13.409574322707865,121.78493700229247,1002.4862531888705,51.378370837136686,1,1,0,0,1,18.46557304928748,20.71084106255163,31.81798921257326,2.7122284069765312,27.453854169933493,55.307918454084685,9.145423255690602,27.212283867547217,1,22.997564429389715,Mumbai,2024-01-31
37.919044759083754,20.509650059129648,61.43947716887872,0.655194317523008,14.911200528612369,107.64882159240639,1016.1092689120942,60.72030047389217,2,1,0,0,1,25.507011344492494,24.762889066283094,64.40309784324084,2.282868827775517,27.404654424587907,55.098296542717655,17.409394699954106,19.92347851259128,2,20.17887917992991,Delhi,2024-02-01
27.807866527966798,14.861485407127565,50.435914426147036,5.643085457195091,6.878997828861699,162.7962330461884,1013.6450886556413,77.07445147770586,2,1,0,0,1,22.459123125740735,24.2730853445096,87.74794136631863,7.075236516438269,24.635690729046342,60.65813453001224,12.946381120839233,11.34038629453439,2,21.760941128255478,Bengaluru,2024-02-02
32.953596384590355,15.603774537852606,43.36451456909022,0.05049343055115449,0.5968098521153142,178.00112305383922,1016.9723963346354,71.91634496172836,2,1,0,0,1,19.22537937687031,29.565240590604283,56.70321019899666,15.397948197136273,23.815469478981917,61.22045172672443,17.349821846737747,9.130178211888378,3,33.87937256710559,Chennai,2024-02-03
33.20506823960186,19.015960855512937,48.66927015831544,1.0471505720457484,0.3298954113481134,282.9769447168726,1013.5096783037407,86.3027086850065,2,1,0,0,1,20.16876256848754,32.826001832872834,40.10326129097135,1.1431390519409743,25.192344437427767,61.551272370993516,14.18910738408892,9.384619319941537,0,33.13550175774732,Kolkata,2024-02-04
28.276211786056773,22.275657602324273,58.83575297929784,11.158052833022376,15.441160833707421,179.07995378696143,999.6684701276363,32.57832909891846,2,1,0,0,1,31.706397818580072,18.46557304928748,85.82584506525276,0.21457252850731517,25.811608519367137,56.44306031838955,6.0005541837325005,13.5307901989306,1,21.763843492392176,Mumbai,2024-02-05
25.19055835249703,12.329818658167975,50.533414394706405,0.022181210483771478,14.296549406415501,102.40619764284735,1014.9680595478931,12.466815472508086,2,1,0,0,1,32.42781258998609,25.507011344492494,61.43947716887872,0.655194317523008,25.835379182437133,55.112565014849864,12.860739694329054,10.197076636201116,1,18.746391152054493,Delhi,2024-02-06
35.045049887715564,29.345232168531385,44.663868632039055,9.233629396866402,18.406928003639678,64.69941784314818,991.3092070394255,38.975463012250366,2,1,0,0,1,22.484744102617668,22.459123125740735,50.435914426147036,5.643085457195091,22.882029593186257,54.30797609836877,5.699817719184178,9.719278158619383,2,32.75430363445367,Bengaluru,2024-02-07
34.07032064215859,22.853800930537737,75.5821286640556,16.16831279153508,11.583563410259401,238.42391533750933,999.4750293070725,13.097940506404193,2,1,0,0,1,21.054491910296342,19.22537937687031,43.36451456909022,0.05049343055115449,25.323656531334457,63.29458637371175,11.216519711620855,25.606750964244508,0,29.651328464504896,Chennai,2024-02-08
39.01999705655231,12.24657070755281,38.68388784364956,5.652624467928452,5.431844504702365,211.7520909501648,1009.3476691226346,94.05188424960055,2,1,0,0,1,19.282432815233243,20.16876256848754,48.66927015831544,1.0471505720457484,25.81674442832366,54.683652649082816,26.773426348999504,12.818100336397501,2,28.361133307538836,Kolkata,2024-02-09
29.2915296083426,12.33262529097747,46.69900940844889,3.16318401164583,2.047033569613581,171.2334536357304,1012.8923333363049,26.8333909832018,2,1,0,0,1,22.997564429389715,31.706397818580072,58.83575297929784,11.158052833022376,23.98286764803711,53.80494058619107,16.958904317365132,10.163499320152313,3,31.772387893774347,Mumbai,2024-02-10
37.78562086941449,10.363973338796008,72.78358463998164,3.794440781029716,15.38888631872166,91.49894623721656,1014.9002693945426,93.62592734654231,2,1,0,0,1,20.17887917992991,32.42781258998609,50.533414394706405,0.022181210483771478,25.67397722875885,56.802125433414794,27.42164753061848,13.644295471097612,0,18.580729732927093,Delhi,2024-02-11
34.6727261960699,15.827809295211349,61.26204130836803,4.835520846392541,18.069469029226504,165.73815381233806,1010.567752683953,72.8821554102955,2,1,0,0,1,21.760941128255478,22.484744102617668,44.663868632039055,9.233629396866402,24.623572479224233,58.474681908228156,18.844916900858554,20.0659550228073,2,25.573678690648492,Bengaluru,2024-02-12
39.650827052765344,21.02638402337079,64.71066372546929,7.4755326593817255,10.611115943736971,92.02705762145095,996.0427713241231,10.684474506247742,2,1,0,0,1,33.87937256710559,21.054491910296342,75.5821286640556,16.16831279153508,25.476491503988793,61.046119754378296,18.624443029394552,19.187571452800118,3,23.83714657186444,Chennai,2024-02-13
33.1398389942388,28.01290697917605,48.1140692771766,0.5332600154120204,5.206350004647513,253.74271236136158,993.5265572792964,48.73884580502082,2,1,0,0,1,33.13550175774732,19.282432815233243,38.68388784364956,5.652624467928452,26.664192660009785,49.87251478180375,5.126932015062749,13.645695327381643,1,32.80677256637265,Kolkata,2024-02-14
37.23028773682353,22.902349164616517,64.44914989713945,0.3532863844559731,7.068981701055,148.04477496226835,1005.1854095279647,58.11309660695569,2,1,0,0,1,21.763843492392176,22.997564429389715,46.69900940844889,3.16318401164583,24.787124181336917,57.43450331635201,14.32793857220701,20.477033899559217,2,29.75414299443822,Mumbai,2024-02-15
38.881851471759546,10.963844335567378,86.9070545951539,0.31794494286795527,10.903863380030558,64.8487645664285,1015.0758591774141,13.25294008458966,2,1,0,0,1,18.746391152054493,20.17887917992991,72.78358463998164,3.794440781029716,23.484096207691092,62.072570012365624,27.918007136192166,16.14796493317294,0,24.169303379904417,Delhi,2024-02-16
27.697715319341917,13.156519439837693,54.969661682649665,1.3584561619279372,5.537132604034203,139.60828450148665,995.2782815545271,61.99565484925,2,1,0,0,1,32.75430363445367,21.760941128255478,61.26204130836803,4.835520846392541,25.02068452884344,60.39730226517828,14.541195879504224,14.057764656057348,2,33.53693128853044,Bengaluru,2024-02-17
37.90651345230791,17.800890412210535,35.31297746084171,12.04613319262772,7.700147939029549,132.34527466360305,1016.3332025220321,71.02845039248574,2,1,0,0,1,29.651328464504896,33.87937256710559,64.71066372546929,7.4755326593817255,25.74071408530631,56.75430566107512,20.105623040097377,8.417606196230292,1,19.87931433230287,Chennai,2024-02-18
37.63493389883031,24.904040815330262,89.17665704828036,1.8250687644037464,12.177812650406288,189.59312132613232,992.4417665293547,0.8154927565827252,2,1,0,0,1,28.361133307538836,33.13550175774732,48.1140692771766,0.5332600154120204,28.546803858028763,50.75568484999404,12.73089308350005,29.255983060123462,1,28.906386436726336,Kolkata,2024-02-19
28.075211345857042,10.145217501414937,80.73664927468147,2.0632109244626857,8.646103399747016,141.5128355135654,994.9461117289783,7.382743579654205,2,1,0,0,1,31.772387893774347,21.763843492392176,64.44914989713945,0.3532863844559731,25.310107248630523,57.93826771857256,17.929993844442105,24.022498074106792,3,25.3518899034095,Mumbai,2024-02-20
29.61805548878436,12.663590980605377,66.85913437068801,1.407659401056158,3.3684612258396185,180.73080592283173,1018.7251617242025,40.1491690238608,2,1,0,0,1,18.580729732927093,18.746391152054493,86.9070545951539,0.31794494286795527,23.48185949222537,65.17699633333045,16.954464508178983,16.159387023229534,0,18.79311103034621,Delhi,2024-02-21
26.71414619740542,17.73929637631363,77.61745323036322,8.008494633901492,9.184520448785875,126.50383128244914,993.5136684562913,56.38657299556845,2,1,0,0,1,25.573678690648492,32.75430363445367,54.969661682649665,1.3584561619279372,26.120401044965156,58.80182900449451,8.97484982109179,26.030511957774166,0,34.072268120916334,Bengaluru,2024-02-22
35.459290384544495,22.374431600957323,49.41407570176953,19.269031516604436,8.321827655041119,269.4660710508887,994.4112766439076,86.27648232521406,2,1,0,0,1,23.83714657186444,29.651328464504896,35.31297746084171,12.04613319262772,25.29889625907839,53.00522172713891,13.084858783587173,9.82317943315686,2,27.282029327440718,Chennai,2024-02-23
34.683934628710816,22.110476132504676,67.35237268459494,1.8843841157527619,3.595473237913025,133.1117697969595,1004.8284194630954,47.39258484546025,2,1,0,0,1,32.80677256637265,28.361133307538836,89.17665704828036,1.8250687644037464,27.926713040711252,54.31384299240313,12.57345849620614,19.469137122513125,2,21.00041757263199,Kolkata,2024-02-24
38.987835462160355,24.20092877066057,61.12084754315035,0.5268682327008959,10.815581500791806,285.2827907694723,991.9746618860668,75.72971095252721,2,1,0,0,1,29.75414299443822,31.772387893774347,80.73664927468147,2.0632109244626857,25.973114225895927,61.35503476864915,14.786906691499784,15.495289977170247,3,30.63483037213028,Mumbai,2024-02-25
35.28626479807224,19.10456707005754,75.2982491105036,2.782928080154469,6.27768734003306,269.62134146167637,1017.2922288296451,87.30654463090028,2,1,0,0,1,24.169303379904417,18.580729732927093,66.85913437068801,1.407659401056158,22.6290340585201,68.3177160175933,16.181697728014697,14.15088355924362,3,21.704795692448833,Delhi,2024-02-26
37.1839269527946,13.24119756668445,85.85856155188507,6.676430025122865,17.28163235922535,124.78265380404548,1015.674741732233,66.14342647252627,2,1,0,0,1,33.53693128853044,25.573678690648492,77.61745323036322,8.008494633901492,27.520284298737547,66.07934888539582,23.942729386110152,29.253959296720268,1,29.554681182115637,Bengaluru,2024-02-27
29.572844429489436,16.72292183476327,34.279842254119025,0.9506565445907782,14.155325886874481,165.53860999567115,1000.2188340517125,63.75896444443463,2,1,0,0,1,19.87931433230287,23.83714657186444,49.41407570176953,19.269031516604436,24.972723221483594,51.33820179633458,12.849922594726166,9.352236617169169,3,22.6400463875047,Chennai,2024-02-28
29.435699633348502,24.50074974413188,76.94860513966754,13.37165551365988,1.3240269657118864,145.3807326484278,999.9652401765051,35.08461446397448,2,1,0,0,1,28.906386436726336,32.80677256637265,67.35237268459494,1.8843841157527619,26.237343860676845,58.43544620609368,4.934949889216622,16.159528395645943,0,21.02594803338098,Kolkata,2024-02-29
28.1717820534034,13.213484077057423,86.72688602776626,0.08754735470132588,6.679639399096448,294.202378556635,1012.4012487029643,36.82790144739574,3,1,0,0,0,25.3518899034095,29.75414299443822,61.12084754315035,0.5268682327008959,27.71157955773062,69.19916288510528,14.958297976345978,26.568634421636947,3,23.9063873848297,Mumbai,2024-03-01
31.421412004590216,27.71049451997158,75.22738270609031,6.427266097548388,18.118337590468002,184.78628758455315,1009.2579931143491,94.277325256274,3,1,0,0,0,18.79311103034621,24.169303379904417,75.2982491105036,2.782928080154469,22.085860393942433,69.8640424265718,3.710917484618637,16.32794972113349,2,28.551333009092886,Delhi,2024-03-02
28.304990770218964,19.513508133752083,48.56997242158616,7.739354384870083,13.235532184549319,60.90399324975577,992.440822127878,67.33150485295637,3,1,0,0,0,34.072268120916334,33.53693128853044,85.85856155188507,6.676430025122865,28.533935449648247,60.482496179005466,8.791482636466881,14.354700499441279,0,21.751296781400246,Bengaluru,2024-03-03
27.625979519730954,16.508062116801955,77.7703874246937,2.993414403507837,8.254109321109993,244.2322070246164,1018.9729142244422,80.43769336892356,3,1,0,0,0,27.282029327440718,19.87931433230287,34.279842254119025,0.9506565445907782,25.460532794431366,54.347798542862726,11.117917402928999,17.607251788692775,2,26.55461258750361,Chennai,2024-03-04
29.105746671709042,28.39911103029005,33.09682353094341,1.0622775793169457,16.752677489130797,176.97167654872828,1007.2721732252214,91.6910822336909,3,1,0,0,0,21.00041757263199,28.906386436726336,76.94860513966754,13.37165551365988,26.359798927090193,57.43452652608969,0.7066356414189912,6.95892091631597,3,20.17278858641862,Kolkata,2024-03-05
25.58827629864084,23.875014356888368,46.843633503005584,2.6054669382614337,8.522138341844819,261.3569061891571,997.5567249495188,6.09211685367852,3,1,0,0,0,30.63483037213028,25.3518899034095,86.72688602776626,0.08754735470132588,26.597292352909133,63.630275519069976,1.7132619417524708,11.198620490358385,0,30.401236572783866,Mumbai,2024-03-06
39.72667023400598,12.771735034227047,47.1507945641912,3.223536052513486,13.903985015887773,268.1002370983356,997.0113211466324,76.5103884850092,3,1,0,0,0,21.704795692448833,18.79311103034621,75.22738270609031,6.427266097548388,21.532077596671975,67.82280205447357,26.95493519977893,13.462180372455496,3,30.564776352797193,Delhi,2024-03-07
36.58626115130008,27.65270600485691,32.18574306082165,11.263940218344345,3.1107837496317625,150.31488633248313,1009.4544427600182,26.177552805662263,3,1,0,0,0,29.554681182115637,34.072268120916334,48.56997242158616,7.739354384870083,28.4291572609029,57.87532884110184,8.933555146443169,7.0008164944582525,3,26.197185002938596,Bengaluru,2024-03-08
33.000590191748685,16.216147305602206,35.748463069605776,3.4216154876976135,13.734064964598065,290.7840534179742,990.8887335915522,64.39784585099618,3,1,0,0,0,22.6400463875047,27.282029327440718,77.7703874246937,2.993414403507837,26.246264319746693,53.259791185793524,16.78444288614648,9.492865874120614,2,32.977204457480326,Chennai,2024-03-09
31.379059050662256,10.644566188039526,36.85922043695811,4.60838799041648,4.037850203057555,136.0310363933746,1003.5698125902588,59.20345711520011,3,1,0,0,0,21.02594803338098,21.00041757263199,33.09682353094341,1.0622775793169457,26.4869926086881,55.747376565895784,20.73449286262273,7.435532613349564,2,23.17977116121611,Kolkata,2024-03-10
39.500435758927985,25.395899234841746,60.84765942890799,0.24740958447589018,18.739065581400162,291.90628326707434,1016.6414997371635,37.39941419222708,3,1,0,0,0,23.9063873848297,30.63483037213028,46.843633503005584,2.6054669382614337,27.654959801965443,63.91769072615714,14.104536524086239,18.498440891984146,0,32.776964319216866,Mumbai,2024-03-11
28.486181860656334,24.426928818852552,43.489956555981166,0.7297228763989945,19.6883738614268,79.30609801323402,1005.4355309762251,35.292455990009564,3,1,0,0,0,28.551333009092886,21.704795692448833,47.1507945641912,3.223536052513486,23.015777192795873,66.81659379179855,4.059253041803782,13.292607957264304,3,32.81999655657104,Delhi,2024-03-12
37.79756092876817,14.720134280842823,82.31154032211266,2.0128515320067555,15.160032744458796,246.83528292599013,1018.375802314677,87.5516665660069,3,1,0,0,0,21.751296781400246,29.554681182115637,32.18574306082165,11.263940218344345,29.062906385857627,63.25356765396949,23.07742664792535,21.563306496952254,3,34.4916151164166,Bengaluru,2024-03-13
38.93647836144672,21.56383786935794,42.087360286255674,7.953341485573252,12.956730658279671,209.1278366172281,1014.8317115492206,4.449511566209408,3,1,0,0,0,26.55461258750361,22.6400463875047,35.748463069605776,3.4216154876976135,26.117383161228794,48.47482427467924,17.372640492088777,13.879234852354909,3,24.26492985261111,Chennai,2024-03-14
34.82285916171641,28.097796448389147,59.93802787198828,0.236974645145068,16.59179831310315,109.43852305575928,990.2219084320391,8.512367881488803,3,1,0,0,0,20.17278858641862,21.02594803338098,36.85922043695811,4.60838799041648,25.064745380612216,58.78368228422989,6.725062713327262,13.893497699272814,1,26.27159258641783,Kolkata,2024-03-15
27.980067050610042,14.723446254127117,53.86225960330469,1.6254035366455897,13.266917270553801,226.40403469765533,1011.327711384878,6.786049161408981,3,1,0,0,0,30.401236572783866,23.9063873848297,60.84765942890799,0.24740958447589018,29.228262777226114,64.94101218256512,13.256620796482926,17.65441361169914,1,32.92771408159645,Mumbai,2024-03-16
27.344617500736437,14.411048498448945,45.57651357315313,4.889822109672465,8.880463527630994,103.70874560531699,1009.069528870553,67.97679335998302,3,1,0,0,0,30.564776352797193,28.551333009092886,43.489956555981166,0.7297228763989945,25.026292250583957,62.92986935368019,12.933569002287491,14.95821018531399,2,24.995842746087654,Delhi,2024-03-17
30.814143346319057,18.456525202173914,89.52888638985667,3.982643283740262,10.014310943073479,283.29832747684554,991.1230697639279,53.72877404281704,3,1,0,0,0,26.197185002938596,21.751296781400246,82.31154032211266,2.0128515320067555,29.311093740423765,67.29168837989644,12.357618144145142,30.879958911603243,2,33.15053645425476,Bengaluru,2024-03-18
30.32906535720881,29.308761047972528,66.08833625817277,3.7046644732061225,6.507666681396009,129.12623395875409,996.7478163188234,26.2845076380004,3,1,0,0,0,32.977204457480326,26.55461258750361,42.087360286255674,7.953341485573252,25.347897645243968,48.67163463649403,1.0203043092362805,16.036288433803378,1,27.24392760974764,Chennai,2024-03-19
31.430530464001983,17.387337434119132,82.1635322930561,8.671277266080933,2.4453344907395613,94.86714637220219,1012.9756456086308,65.8025676609988,3,1,0,0,0,23.17977116121611,20.17278858641862,59.93802787198828,0.236974645145068,24.766239563309217,63.64789128649839,14.04319302988285,21.585668458641543,0,19.079993612848448,Kolkata,2024-03-20
30.950202193178725,28.149476868493885,77.55925044680288,9.70259660276934,16.253114887439445,137.641776095308,1014.6295866811773,36.5046391165031,3,1,0,0,0,32.776964319216866,30.401236572783866,53.86225960330469,1.6254035366455897,29.39330937548641,66.81388368965989,2.8007253246848407,25.538488230952566,1,18.069884934560257,Mumbai,2024-03-21
38.01065783808908,21.56057644994184,89.5032236659673,11.66451286925489,9.453212789101514,119.64957830755539,991.7905594860108,29.28122802748996,3,1,0,0,0,32.81999655657104,30.564776352797193,45.57651357315313,4.889822109672465,25.94273696674975,63.300750649510675,16.45008138814724,22.372085040224295,1,24.473899141108372,Delhi,2024-03-22
34.83879518130338,13.598385202399898,61.462837733620326,0.20058631328708004,5.981429335171375,216.55034282563966,997.1607062235275,35.00860540575661,3,1,0,0,0,34.4916151164166,26.197185002938596,89.52888638985667,3.982643283740262,30.393501992367515,68.21928495860654,21.240409978903486,20.375260428703257,0,34.558344996992766,Bengaluru,2024-03-23
